property_id,date,issue_reported,urgency
1755.0,2025-04-28,Broken Lock,3
1808.0,2024-12-27,Leaking Tap,3
1808.0,2025-06-11,Broken Lock,5
88.0,2025-05-29,Broken Lock,5
88.0,2024-09-03,Damp Patch,4
423.0,2024-11-24,Broken Lock,4
423.0,2025-01-26,Leaking Tap,5
1682.0,2024-11-22,No Heating,3
1682.0,2024-09-07,Broken Lock,4
925.0,2024-12-16,Damp Patch,3
925.0,2024-11-25,Broken Lock,1
882.0,2025-01-28,Damp Patch,2
882.0,2024-09-15,Leaking Tap,3
1482.0,2025-07-05,Damp Patch,2
1482.0,2024-08-21,No Heating,3
1482.0,2025-02-19,Broken Lock,5
1040.0,2024-09-03,Damp Patch,4
1040.0,2024-09-08,Broken Lock,4
1166.0,2024-09-08,No Heating,5
1166.0,2025-01-13,No Heating,4
953.0,2024-12-31,Broken Lock,3
1115.0,2025-05-23,Broken Lock,4
2623.0,2025-06-12,Broken Lock,4
2623.0,2024-10-16,Leaking Tap,2
3.0,2024-11-02,Leaking Tap,4
3.0,2024-09-14,No Heating,1
1045.0,2025-03-09,Damp Patch,2
1550.0,2025-01-07,Leaking Tap,5
1299.0,2025-06-15,Leaking Tap,4
1299.0,2024-09-27,Broken Lock,5
480.0,2025-02-22,Damp Patch,1
480.0,2025-05-07,Leaking Tap,4
1955.0,2025-02-24,Damp Patch,4
1955.0,2025-05-30,No Heating,5
2119.0,2025-02-27,Broken Lock,1
2193.0,2025-03-19,Leaking Tap,1
1077.0,2025-03-13,Broken Lock,5
1077.0,2024-07-10,Damp Patch,3
433.0,2024-08-25,Broken Lock,3
433.0,2024-07-29,No Heating,3
433.0,2024-10-28,Damp Patch,1
473.0,2024-09-08,No Heating,5
473.0,2025-05-03,Damp Patch,3
2246.0,2025-03-29,Leaking Tap,4
2246.0,2025-05-11,Broken Lock,4
1591.0,2025-01-24,Broken Lock,4
2320.0,2024-09-06,Leaking Tap,3
2325.0,2025-01-12,Damp Patch,1
2325.0,2025-02-06,Broken Lock,3
213.0,2025-02-04,Broken Lock,3
213.0,2025-03-29,No Heating,3
854.0,2025-01-18,No Heating,1
1231.0,2024-10-21,No Heating,2
1027.0,2025-03-28,Broken Lock,3
1027.0,2025-02-07,Broken Lock,5
2542.0,2025-03-23,No Heating,1
584.0,2025-03-29,Damp Patch,2
584.0,2024-09-09,Damp Patch,2
996.0,2025-02-18,Damp Patch,4
2176.0,2025-07-06,No Heating,1
837.0,2024-12-03,Broken Lock,4
57.0,2024-09-11,Broken Lock,4
57.0,2024-10-28,Broken Lock,3
2774.0,2024-09-24,Damp Patch,1
1922.0,2025-01-25,Leaking Tap,4
1922.0,2025-06-20,Leaking Tap,1
850.0,2025-03-11,Leaking Tap,3
2199.0,2025-05-15,Leaking Tap,2
2199.0,2024-08-31,Leaking Tap,1
2846.0,2025-05-19,Leaking Tap,5
179.0,2024-09-20,Leaking Tap,5
179.0,2025-06-30,Damp Patch,3
2456.0,2024-08-13,Broken Lock,5
2456.0,2025-02-22,Leaking Tap,1
97.0,2025-01-01,Broken Lock,5
97.0,2025-06-04,Damp Patch,4
2063.0,2025-03-09,Broken Lock,2
2063.0,2024-09-22,Leaking Tap,2
881.0,2025-06-21,Broken Lock,4
881.0,2025-04-22,Damp Patch,5
2686.0,2025-04-05,Damp Patch,2
2834.0,2024-09-29,Damp Patch,5
1041.0,2025-06-25,Leaking Tap,1
358.0,2024-11-05,Damp Patch,3
2063.0,2024-09-29,Damp Patch,5
2063.0,2024-11-04,Leaking Tap,1
556.0,2024-11-29,No Heating,4
2074.0,2025-03-14,Broken Lock,3
2074.0,2025-03-02,No Heating,2
2568.0,2024-10-28,Broken Lock,5
1921.0,2025-03-22,Leaking Tap,4
1921.0,2025-06-29,Broken Lock,5
2144.0,2025-03-03,Broken Lock,5
2144.0,2024-07-15,Leaking Tap,2
827.0,2025-06-29,Damp Patch,2
2581.0,2024-08-25,Broken Lock,5
2581.0,2025-06-23,No Heating,3
1175.0,2024-12-24,No Heating,2
1175.0,2025-06-11,No Heating,2
888.0,2024-10-03,Damp Patch,2
888.0,2024-12-21,Broken Lock,3
58.0,2024-08-22,Leaking Tap,1
58.0,2024-07-28,Damp Patch,1
1924.0,2025-03-07,Leaking Tap,3
1323.0,2025-07-03,Damp Patch,2
1323.0,2025-06-12,Broken Lock,3
274.0,2025-01-24,No Heating,2
274.0,2025-01-10,Broken Lock,4
477.0,2024-12-19,Damp Patch,3
1928.0,2025-02-28,Leaking Tap,2
1928.0,2025-03-10,Damp Patch,5
511.0,2025-03-12,No Heating,4
511.0,2024-12-05,No Heating,2
2814.0,2024-11-02,Damp Patch,3
2483.0,2025-05-18,No Heating,3
2483.0,2025-04-09,No Heating,4
511.0,2024-11-24,No Heating,2
2101.0,2025-05-03,Damp Patch,2
2804.0,2024-10-15,No Heating,3
2457.0,2024-07-31,Damp Patch,4
2457.0,2025-04-19,No Heating,4
1187.0,2025-02-21,Leaking Tap,3
478.0,2025-02-02,No Heating,4
1750.0,2024-09-21,Broken Lock,1
1750.0,2024-08-15,Leaking Tap,4
94.0,2025-04-15,Damp Patch,1
94.0,2025-01-05,Broken Lock,4
1970.0,2024-11-25,Leaking Tap,2
1397.0,2025-06-26,Broken Lock,2
964.0,2024-09-23,Leaking Tap,3
964.0,2024-09-25,Leaking Tap,5
107.0,2024-11-12,Broken Lock,1
107.0,2024-10-21,Broken Lock,3
1752.0,2024-07-17,Leaking Tap,5
2166.0,2024-10-05,Leaking Tap,1
2166.0,2024-09-18,Leaking Tap,3
2256.0,2024-08-01,Leaking Tap,4
2256.0,2025-06-13,No Heating,1
1680.0,2024-09-07,Leaking Tap,2
1680.0,2024-10-24,Broken Lock,2
84.0,2024-10-10,Damp Patch,1
803.0,2024-08-17,Leaking Tap,5
803.0,2025-05-23,Broken Lock,3
1657.0,2025-01-06,Damp Patch,1
1657.0,2025-05-15,Leaking Tap,1
1157.0,2024-10-29,Leaking Tap,3
1903.0,2025-02-25,Leaking Tap,2
1903.0,2024-08-04,No Heating,1
786.0,2025-05-24,Broken Lock,2
786.0,2025-05-10,No Heating,2
1804.0,2024-07-12,No Heating,4
1804.0,2025-01-10,No Heating,3
1522.0,2024-10-30,Leaking Tap,4
639.0,2025-02-09,Broken Lock,3
1472.0,2024-11-30,Broken Lock,2
2252.0,2025-03-07,No Heating,4
2252.0,2025-03-24,Damp Patch,1
2698.0,2024-10-22,Broken Lock,3
2698.0,2025-05-08,Damp Patch,2
1348.0,2025-01-26,Leaking Tap,5
2526.0,2024-08-01,Leaking Tap,3
167.0,2024-08-09,Broken Lock,2
2433.0,2025-01-05,Leaking Tap,5
231.0,2025-03-06,Broken Lock,5
231.0,2024-12-25,Broken Lock,2
1926.0,2025-05-20,Broken Lock,4
1926.0,2024-12-06,Damp Patch,1
1512.0,2025-06-25,Damp Patch,1
221.0,2025-06-11,Leaking Tap,2
2124.0,2024-07-19,Leaking Tap,5
887.0,2025-06-09,Leaking Tap,5
2378.0,2024-12-21,Broken Lock,4
2421.0,2025-05-23,No Heating,4
402.0,2024-11-28,No Heating,5
231.0,2025-01-17,Leaking Tap,5
2606.0,2024-09-17,Damp Patch,1
2606.0,2024-10-05,Leaking Tap,2
1927.0,2024-10-07,Damp Patch,5
745.0,2025-05-22,Damp Patch,1
646.0,2024-10-22,No Heating,3
389.0,2025-05-10,Damp Patch,4
389.0,2024-09-06,No Heating,1
2046.0,2025-06-05,Broken Lock,5
804.0,2024-09-24,Broken Lock,5
1676.0,2024-12-30,Damp Patch,4
855.0,2024-12-01,Damp Patch,4
2520.0,2025-05-04,Leaking Tap,5
2520.0,2025-04-26,Damp Patch,1
2520.0,2025-03-14,Leaking Tap,4
2520.0,2024-09-03,Broken Lock,5
1076.0,2024-09-26,Broken Lock,2
2520.0,2025-04-27,Leaking Tap,1
2520.0,2024-12-07,No Heating,4
1844.0,2025-02-04,Leaking Tap,3
1844.0,2024-08-24,No Heating,4
1838.0,2025-06-27,Leaking Tap,3
1838.0,2025-06-18,Broken Lock,5
1194.0,2024-09-15,Leaking Tap,4
233.0,2025-01-16,Damp Patch,3
1737.0,2025-02-06,No Heating,3
76.0,2024-07-30,Damp Patch,1
1850.0,2025-05-22,No Heating,2
1850.0,2024-11-21,Damp Patch,4
1850.0,2024-11-08,Broken Lock,4
2794.0,2025-03-29,Damp Patch,4
11.0,2024-11-27,Damp Patch,4
76.0,2025-01-25,Leaking Tap,5
76.0,2024-08-20,No Heating,4
1850.0,2024-09-06,Leaking Tap,2
1850.0,2025-05-29,Broken Lock,5
1850.0,2025-01-16,Leaking Tap,5
1737.0,2024-10-21,Leaking Tap,1
1850.0,2025-04-05,Broken Lock,4
1850.0,2025-06-23,No Heating,2
2094.0,2024-11-04,Broken Lock,4
2094.0,2024-11-07,No Heating,3
599.0,2024-08-25,No Heating,3
599.0,2025-03-07,No Heating,2
1370.0,2025-03-07,Damp Patch,3
923.0,2025-05-18,Damp Patch,2
640.0,2025-07-02,Broken Lock,3
1109.0,2025-04-15,Leaking Tap,1
1109.0,2025-05-17,No Heating,5
2796.0,2025-05-18,Leaking Tap,3
2796.0,2024-09-15,No Heating,1
2796.0,2025-05-03,No Heating,2
2386.0,2025-06-05,No Heating,4
2386.0,2025-03-14,Leaking Tap,3
2217.0,2024-10-28,Damp Patch,5
1990.0,2025-03-03,Damp Patch,1
2482.0,2024-11-12,No Heating,4
2482.0,2025-01-30,Leaking Tap,1
2587.0,2024-08-19,No Heating,1
1404.0,2024-10-08,Damp Patch,3
1503.0,2024-08-22,Broken Lock,1
1503.0,2025-06-07,Broken Lock,1
1720.0,2024-12-26,Damp Patch,4
1720.0,2024-09-12,Broken Lock,1
2241.0,2024-09-06,Damp Patch,3
2241.0,2024-10-16,Broken Lock,3
1060.0,2025-05-06,Damp Patch,5
1368.0,2024-08-20,No Heating,4
1368.0,2024-10-11,No Heating,1
1709.0,2024-08-22,Leaking Tap,3
1709.0,2024-11-15,No Heating,3
503.0,2024-11-29,Damp Patch,4
1545.0,2024-09-03,Damp Patch,5
1555.0,2024-10-20,Leaking Tap,5
2481.0,2024-11-08,Broken Lock,1
2481.0,2024-12-23,Broken Lock,1
936.0,2024-08-13,Leaking Tap,1
936.0,2024-10-24,Broken Lock,5
773.0,2024-11-08,Leaking Tap,2
1658.0,2024-12-08,Broken Lock,5
2217.0,2025-04-28,Damp Patch,5
2617.0,2024-10-18,Leaking Tap,2
1715.0,2024-12-25,No Heating,3
1715.0,2025-03-19,Damp Patch,3
2332.0,2024-09-08,Damp Patch,2
2859.0,2024-07-22,Leaking Tap,4
2859.0,2025-01-06,Leaking Tap,3
1038.0,2024-11-04,Broken Lock,3
1038.0,2025-03-06,Leaking Tap,3
1007.0,2025-07-07,No Heating,3
1990.0,2025-01-24,Broken Lock,3
1990.0,2024-08-02,Broken Lock,4
1963.0,2025-01-09,Damp Patch,2
1963.0,2025-06-10,No Heating,2
1578.0,2025-01-03,Leaking Tap,5
1578.0,2025-06-10,Leaking Tap,4
414.0,2024-08-12,Leaking Tap,3
235.0,2024-12-13,Damp Patch,2
2197.0,2025-06-11,No Heating,3
2197.0,2024-10-11,Leaking Tap,2
647.0,2024-07-23,Leaking Tap,4
2609.0,2024-09-26,Broken Lock,5
559.0,2025-05-25,Broken Lock,1
559.0,2025-01-21,Damp Patch,4
1814.0,2024-08-04,No Heating,3
1814.0,2025-02-10,Damp Patch,1
1161.0,2024-08-27,Damp Patch,2
1161.0,2024-10-22,Leaking Tap,3
1818.0,2024-07-27,Damp Patch,2
1043.0,2024-10-01,Broken Lock,5
564.0,2024-10-04,Leaking Tap,4
117.0,2025-01-13,Broken Lock,3
117.0,2024-11-01,Leaking Tap,4
2346.0,2024-11-15,Leaking Tap,2
2346.0,2025-04-16,Damp Patch,3
637.0,2025-03-10,No Heating,1
637.0,2024-09-30,No Heating,4
1556.0,2025-06-12,Leaking Tap,3
885.0,2025-06-05,Leaking Tap,2
2419.0,2025-06-22,Broken Lock,2
1600.0,2025-03-31,No Heating,5
1600.0,2025-04-28,Damp Patch,1
205.0,2024-11-12,Broken Lock,2
2553.0,2024-09-13,Broken Lock,4
2823.0,2024-12-14,Broken Lock,5
2823.0,2024-08-12,Leaking Tap,4
1868.0,2024-08-06,Leaking Tap,2
1355.0,2025-02-23,Broken Lock,5
1355.0,2025-01-25,Damp Patch,4
1535.0,2025-05-21,Leaking Tap,3
991.0,2024-08-12,Broken Lock,2
991.0,2025-05-28,Broken Lock,2
774.0,2025-01-08,Broken Lock,1
774.0,2025-03-08,Broken Lock,2
762.0,2024-11-02,Broken Lock,3
762.0,2025-03-14,Leaking Tap,2
1763.0,2025-02-28,Broken Lock,3
1744.0,2025-02-01,Damp Patch,5
1744.0,2024-10-16,No Heating,3
800.0,2024-08-12,Damp Patch,4
800.0,2025-06-27,Damp Patch,1
26.0,2024-11-20,Damp Patch,4
26.0,2025-02-17,Damp Patch,2
1376.0,2025-02-16,Damp Patch,2
1376.0,2025-01-05,Broken Lock,2
1278.0,2024-07-28,Damp Patch,2
1278.0,2025-02-24,No Heating,1
1278.0,2024-12-14,Damp Patch,1
1843.0,2025-05-29,No Heating,4
1843.0,2024-09-17,Leaking Tap,4
29.0,2025-06-01,Damp Patch,4
29.0,2024-10-25,Leaking Tap,2
586.0,2025-02-19,No Heating,2
1263.0,2025-05-13,Leaking Tap,3
1263.0,2025-07-01,Damp Patch,2
1599.0,2025-05-02,Broken Lock,5
2627.0,2025-06-20,Leaking Tap,2
2604.0,2025-05-19,Damp Patch,5
2529.0,2024-11-15,Leaking Tap,2
840.0,2025-04-11,Broken Lock,5
420.0,2024-08-01,Leaking Tap,3
420.0,2024-12-12,Leaking Tap,5
2529.0,2024-08-10,Leaking Tap,5
2411.0,2025-02-16,Damp Patch,4
1107.0,2025-03-19,Damp Patch,2
857.0,2025-06-11,Leaking Tap,5
331.0,2024-12-19,Leaking Tap,5
331.0,2025-03-26,Broken Lock,5
404.0,2025-04-18,Leaking Tap,1
404.0,2024-11-14,No Heating,3
2165.0,2024-10-14,No Heating,3
2165.0,2024-09-19,Broken Lock,3
2429.0,2024-12-13,No Heating,5
2429.0,2025-02-19,Damp Patch,2
1365.0,2025-04-16,Leaking Tap,4
1365.0,2025-01-21,Damp Patch,1
1790.0,2025-05-14,Broken Lock,2
1790.0,2024-08-08,No Heating,5
705.0,2024-11-22,Broken Lock,3
1838.0,2025-02-28,Broken Lock,2
1838.0,2024-10-10,Damp Patch,2
190.0,2025-02-04,Damp Patch,5
2764.0,2025-06-20,Leaking Tap,1
2404.0,2025-02-03,No Heating,5
2404.0,2025-04-12,No Heating,3
2251.0,2024-10-26,Leaking Tap,3
2251.0,2024-09-23,Damp Patch,5
336.0,2024-11-05,Leaking Tap,1
2795.0,2025-04-18,Damp Patch,4
2795.0,2024-11-06,Leaking Tap,4
2507.0,2025-02-07,Broken Lock,4
2507.0,2024-08-05,Leaking Tap,2
1534.0,2024-08-16,Damp Patch,5
2795.0,2024-11-02,No Heating,3
2795.0,2024-12-26,No Heating,1
2505.0,2024-09-21,Broken Lock,3
63.0,2024-12-18,Damp Patch,5
63.0,2025-07-04,No Heating,2
1673.0,2025-02-11,No Heating,3
1673.0,2025-05-16,Broken Lock,1
2795.0,2024-11-30,Broken Lock,3
1544.0,2024-12-23,Broken Lock,1
464.0,2025-05-10,Broken Lock,2
2384.0,2024-09-09,Leaking Tap,2
2384.0,2025-01-05,Broken Lock,1
95.0,2025-03-21,Damp Patch,4
95.0,2025-03-16,Leaking Tap,1
2578.0,2025-02-01,Damp Patch,2
2123.0,2025-07-03,Leaking Tap,2
2352.0,2025-04-28,Broken Lock,2
2780.0,2024-11-12,Damp Patch,4
2780.0,2024-11-13,No Heating,3
2708.0,2025-02-11,Broken Lock,5
2708.0,2025-03-23,No Heating,4
328.0,2025-01-19,Leaking Tap,1
2586.0,2025-03-26,Damp Patch,1
1477.0,2024-09-20,Broken Lock,5
1477.0,2024-11-20,Broken Lock,2
2257.0,2025-04-30,No Heating,1
2257.0,2025-06-15,Broken Lock,1
61.0,2024-08-22,No Heating,4
61.0,2025-06-03,Broken Lock,5
1183.0,2024-12-23,Damp Patch,5
51.0,2024-10-30,Damp Patch,4
51.0,2025-02-10,No Heating,3
1711.0,2025-05-08,No Heating,1
1711.0,2024-10-03,No Heating,2
2789.0,2025-02-22,No Heating,5
1042.0,2024-10-27,Leaking Tap,2
1042.0,2024-10-07,Broken Lock,3
2577.0,2025-01-05,Broken Lock,5
2577.0,2024-10-08,Damp Patch,3
947.0,2024-10-12,Damp Patch,4
947.0,2024-08-07,Broken Lock,5
750.0,2025-06-09,Broken Lock,1
750.0,2025-06-25,Leaking Tap,4
1518.0,2025-06-29,No Heating,5
52.0,2025-04-04,Leaking Tap,1
52.0,2024-09-09,Leaking Tap,3
2458.0,2024-10-04,Leaking Tap,5
1518.0,2024-11-04,Broken Lock,1
1518.0,2025-06-19,Broken Lock,1
1717.0,2024-09-04,Damp Patch,5
1717.0,2024-07-24,No Heating,4
2232.0,2025-04-27,Broken Lock,2
557.0,2024-09-19,Broken Lock,4
557.0,2025-02-01,Damp Patch,2
261.0,2024-10-20,Damp Patch,3
19.0,2025-05-09,Damp Patch,5
19.0,2024-09-06,Damp Patch,5
2695.0,2025-06-27,Damp Patch,3
2695.0,2024-11-27,Broken Lock,1
644.0,2024-09-10,Damp Patch,3
644.0,2025-04-30,Leaking Tap,2
1588.0,2024-08-13,Damp Patch,2
805.0,2024-08-02,Damp Patch,2
467.0,2025-02-07,Broken Lock,4
1736.0,2024-11-26,No Heating,3
1520.0,2025-01-27,Damp Patch,5
1201.0,2024-07-10,Broken Lock,4
199.0,2025-06-21,Broken Lock,2
740.0,2024-10-28,Damp Patch,4
886.0,2024-09-22,Leaking Tap,1
1769.0,2025-05-31,No Heating,2
1769.0,2025-01-25,No Heating,5
1703.0,2024-09-23,Broken Lock,5
1703.0,2025-07-05,Damp Patch,5
2552.0,2025-04-04,Damp Patch,2
2552.0,2024-09-28,Broken Lock,3
2260.0,2025-06-25,Leaking Tap,5
642.0,2025-02-13,No Heating,3
1367.0,2025-03-18,Leaking Tap,3
1367.0,2024-07-28,Broken Lock,2
2317.0,2025-01-10,Leaking Tap,5
2317.0,2025-06-03,Leaking Tap,2
39.0,2024-12-29,Damp Patch,5
39.0,2025-05-07,Broken Lock,4
2084.0,2024-11-27,Leaking Tap,2
2084.0,2024-08-02,Broken Lock,2
797.0,2025-06-23,No Heating,3
2837.0,2025-03-12,No Heating,1
797.0,2024-09-02,Broken Lock,5
797.0,2024-11-27,Broken Lock,1
111.0,2025-05-29,Leaking Tap,2
111.0,2024-08-10,Broken Lock,4
813.0,2024-10-13,Broken Lock,4
813.0,2024-12-04,Broken Lock,4
2209.0,2025-03-27,Damp Patch,5
167.0,2025-04-24,No Heating,3
1551.0,2025-04-25,No Heating,1
1551.0,2024-11-11,Leaking Tap,4
1551.0,2025-04-25,Broken Lock,5
1551.0,2025-05-13,No Heating,5
2612.0,2025-06-08,Damp Patch,1
2612.0,2024-08-15,Broken Lock,3
2082.0,2024-08-09,Broken Lock,1
2082.0,2025-01-13,Broken Lock,3
307.0,2024-10-07,No Heating,4
2341.0,2024-10-01,Broken Lock,3
2688.0,2025-02-16,Damp Patch,3
91.0,2024-08-31,No Heating,4
91.0,2024-10-07,Broken Lock,3
92.0,2024-11-12,Broken Lock,1
1873.0,2024-08-05,Damp Patch,4
707.0,2024-08-13,Leaking Tap,2
1956.0,2024-09-01,Broken Lock,2
2301.0,2024-09-29,Damp Patch,3
1639.0,2025-01-25,Broken Lock,4
1639.0,2024-11-14,Leaking Tap,3
1989.0,2024-10-09,Broken Lock,3
722.0,2025-02-20,No Heating,4
722.0,2025-02-14,Broken Lock,4
194.0,2024-11-30,Leaking Tap,1
194.0,2024-09-28,No Heating,1
341.0,2025-02-16,No Heating,4
1938.0,2025-01-12,Leaking Tap,5
1938.0,2025-02-03,Damp Patch,2
1106.0,2024-11-10,Damp Patch,3
1106.0,2024-11-22,Broken Lock,3
787.0,2025-03-28,Leaking Tap,4
787.0,2025-05-24,No Heating,3
9.0,2024-09-23,No Heating,3
9.0,2024-11-13,No Heating,3
1811.0,2024-11-22,No Heating,4
1363.0,2025-03-06,Leaking Tap,1
2218.0,2024-10-17,No Heating,1
1185.0,2025-04-24,Damp Patch,4
1256.0,2024-11-27,Damp Patch,1
1998.0,2025-03-21,Broken Lock,1
1998.0,2025-03-15,No Heating,3
2341.0,2024-11-10,Broken Lock,3
2341.0,2024-12-08,Leaking Tap,4
1992.0,2025-04-17,Leaking Tap,5
48.0,2025-01-27,No Heating,4
64.0,2025-03-07,Broken Lock,5
64.0,2025-02-05,Leaking Tap,3
2607.0,2024-07-25,Broken Lock,1
2607.0,2025-01-14,Leaking Tap,5
1515.0,2024-10-14,Leaking Tap,3
1515.0,2025-05-17,No Heating,3
1760.0,2024-12-14,Damp Patch,1
475.0,2025-04-08,No Heating,4
297.0,2025-01-15,No Heating,4
297.0,2024-12-07,Leaking Tap,2
1053.0,2025-04-25,No Heating,3
1702.0,2025-03-25,Broken Lock,3
1702.0,2024-12-08,Damp Patch,5
2543.0,2024-11-23,Broken Lock,5
2543.0,2024-09-16,Damp Patch,5
1672.0,2024-12-30,Broken Lock,4
2803.0,2025-02-04,No Heating,1
2803.0,2024-07-30,Leaking Tap,2
2242.0,2024-10-19,Damp Patch,4
2242.0,2024-11-03,Leaking Tap,1
1180.0,2024-12-25,Damp Patch,2
1180.0,2025-05-10,Damp Patch,1
2078.0,2025-04-18,Leaking Tap,2
2078.0,2025-03-13,Damp Patch,4
1385.0,2024-07-26,Broken Lock,4
1385.0,2025-02-28,No Heating,2
2217.0,2025-04-28,Leaking Tap,2
209.0,2024-10-22,Broken Lock,5
1108.0,2024-12-10,No Heating,5
1108.0,2024-10-20,No Heating,2
1722.0,2024-11-24,Broken Lock,4
1722.0,2024-10-30,No Heating,4
2521.0,2025-01-31,No Heating,4
2521.0,2025-05-13,Broken Lock,2
16.0,2024-07-27,Broken Lock,4
16.0,2024-08-09,Damp Patch,2
2601.0,2024-07-26,Damp Patch,3
655.0,2024-12-05,Leaking Tap,2
655.0,2024-09-14,Broken Lock,4
2182.0,2024-12-17,Leaking Tap,4
2182.0,2025-05-09,Broken Lock,5
1902.0,2025-07-08,Broken Lock,1
641.0,2024-08-17,Leaking Tap,4
641.0,2025-05-24,Damp Patch,3
27.0,2025-01-20,Damp Patch,3
27.0,2024-12-19,No Heating,3
1836.0,2024-08-17,Broken Lock,1
2676.0,2024-07-25,No Heating,1
886.0,2024-07-29,Leaking Tap,3
886.0,2025-03-07,Damp Patch,5
399.0,2024-09-26,No Heating,1
666.0,2024-11-06,Broken Lock,4
23.0,2024-10-02,Broken Lock,1
23.0,2024-08-18,Leaking Tap,4
1730.0,2025-02-21,Damp Patch,1
1730.0,2024-07-11,No Heating,1
2489.0,2025-03-15,Leaking Tap,4
2489.0,2025-07-04,Damp Patch,2
2195.0,2025-02-12,Leaking Tap,3
2195.0,2024-07-24,Damp Patch,5
2195.0,2025-05-19,Broken Lock,3
2819.0,2024-12-01,No Heating,1
2068.0,2024-11-02,Broken Lock,4
2068.0,2025-03-18,Damp Patch,5
1815.0,2024-11-09,Leaking Tap,5
1815.0,2024-12-22,No Heating,5
1051.0,2024-09-13,No Heating,1
1948.0,2025-02-03,Broken Lock,5
1948.0,2024-11-12,Leaking Tap,3
540.0,2024-11-24,No Heating,1
2338.0,2025-02-15,Leaking Tap,1
1037.0,2024-12-29,Leaking Tap,5
1255.0,2024-07-22,No Heating,1
1835.0,2025-03-11,Leaking Tap,4
1835.0,2025-02-24,Leaking Tap,2
751.0,2025-01-07,Damp Patch,5
1239.0,2024-12-03,Damp Patch,1
520.0,2025-03-03,Damp Patch,5
60.0,2025-04-02,Broken Lock,2
60.0,2024-12-12,Damp Patch,3
2548.0,2025-04-25,Damp Patch,5
2548.0,2024-12-01,Broken Lock,4
2622.0,2025-02-24,Broken Lock,1
710.0,2025-06-27,Broken Lock,3
710.0,2025-02-18,Damp Patch,2
2318.0,2025-07-05,Broken Lock,1
2300.0,2024-12-29,Leaking Tap,2
2300.0,2025-02-11,Broken Lock,1
1415.0,2024-09-22,Broken Lock,4
1415.0,2025-02-07,Leaking Tap,2
662.0,2025-04-16,Broken Lock,5
662.0,2024-11-27,No Heating,2
2760.0,2024-10-29,No Heating,5
2760.0,2025-03-17,No Heating,2
2130.0,2024-09-11,No Heating,3
1378.0,2025-02-08,Damp Patch,2
1378.0,2024-09-14,No Heating,3
778.0,2024-12-14,No Heating,4
778.0,2024-08-05,Broken Lock,5
778.0,2025-06-22,No Heating,2
778.0,2025-03-03,Broken Lock,1
1293.0,2025-01-11,Leaking Tap,5
1293.0,2025-07-07,No Heating,2
776.0,2024-11-15,Leaking Tap,3
776.0,2025-03-30,Broken Lock,5
2441.0,2025-04-04,No Heating,2
2860.0,2024-12-27,No Heating,2
154.0,2024-08-27,Damp Patch,1
2713.0,2024-09-10,Leaking Tap,4
2079.0,2024-07-16,Leaking Tap,4
119.0,2025-07-05,Leaking Tap,4
119.0,2025-05-05,Leaking Tap,4
2574.0,2024-11-21,Damp Patch,4
2291.0,2025-03-06,Leaking Tap,3
1182.0,2024-11-12,Broken Lock,1
1182.0,2025-02-11,No Heating,1
18.0,2025-01-26,No Heating,5
2233.0,2025-05-11,Damp Patch,1
2233.0,2025-01-16,Damp Patch,1
1182.0,2025-01-17,No Heating,5
460.0,2025-07-06,Broken Lock,2
491.0,2025-06-12,Leaking Tap,5
491.0,2024-11-10,Leaking Tap,1
321.0,2025-06-01,Damp Patch,1
1238.0,2024-10-02,Broken Lock,3
2767.0,2025-05-07,Broken Lock,3
403.0,2025-02-12,No Heating,3
833.0,2025-02-11,Damp Patch,2
2597.0,2025-04-28,Broken Lock,3
2597.0,2024-08-28,No Heating,5
1080.0,2025-05-17,Leaking Tap,1
1080.0,2024-11-20,Leaking Tap,4
1334.0,2025-04-08,Damp Patch,4
2608.0,2025-05-26,No Heating,5
2608.0,2025-06-07,No Heating,1
65.0,2024-08-10,Broken Lock,4
65.0,2025-05-19,No Heating,1
2180.0,2024-09-14,Broken Lock,2
2608.0,2024-11-20,Leaking Tap,4
2608.0,2025-04-03,Leaking Tap,3
1054.0,2024-07-17,Leaking Tap,4
1987.0,2024-07-27,No Heating,1
662.0,2024-09-22,Broken Lock,4
662.0,2025-05-17,No Heating,2
2344.0,2024-09-15,Broken Lock,3
1864.0,2025-06-10,No Heating,4
505.0,2024-12-23,Broken Lock,2
1960.0,2025-03-13,Leaking Tap,3
1960.0,2024-09-28,Broken Lock,3
217.0,2025-05-17,Leaking Tap,3
217.0,2025-01-30,No Heating,3
1182.0,2024-09-18,Damp Patch,2
2072.0,2025-07-08,No Heating,2
83.0,2025-06-14,No Heating,2
542.0,2025-04-10,No Heating,3
542.0,2025-06-15,Leaking Tap,1
262.0,2025-03-10,No Heating,5
76.0,2025-05-10,Broken Lock,5
1401.0,2025-07-03,Damp Patch,5
1401.0,2024-08-31,Damp Patch,1
2231.0,2024-11-15,No Heating,1
2231.0,2024-09-19,No Heating,4
1333.0,2024-09-11,Leaking Tap,4
1333.0,2024-07-29,Broken Lock,3
1553.0,2024-08-02,No Heating,5
11.0,2024-10-16,Damp Patch,1
11.0,2025-06-14,Leaking Tap,2
1850.0,2024-09-05,No Heating,2
1850.0,2025-03-04,Broken Lock,3
465.0,2024-12-25,Leaking Tap,3
465.0,2025-05-17,Broken Lock,4
989.0,2025-06-06,No Heating,4
1244.0,2025-05-13,Broken Lock,4
1244.0,2024-11-19,Broken Lock,1
1226.0,2024-12-09,Damp Patch,2
1226.0,2024-11-19,Damp Patch,2
